customer_id,customer_name,email,gender,age,store_location,registration_date,Customer_Lifetime_Value,Total_Orders,Total_Revenue,Last_Purchase_Date,Average_Order_Value,Customer_Segment
CUST4099,Vikram Jones,vikram.jones11@pharmmail.com,Other,78,Suburban Wellness Center,2025-09-13,75.86,8,312.49,2026-01-22,39.06125,Regular
CUST4100,Sarah Mehta,sarah.mehta93@pharmmail.com,Other,19,Downtown Pharmacy,2025-04-18,94.63000000000002,11,427.76000000000005,2026-01-20,38.88727272727273,Regular
CUST4101,Nancy Jones,nancy.jones70@pharmmail.com,Other,72,Downtown Pharmacy,2024-10-04,48.53000000000001,11,479.48,2026-02-02,43.58909090909091,Regular
CUST4102,Neha Smith,neha.smith38@pharmmail.com,Male,55,Metro Pharmacy Hub,2026-03-21,158.38,13,671.16,2026-02-21,51.62769230769231,Regular
CUST4103,Linda Reddy,linda.reddy75@pharmmail.com,Other,64,Eastside Medical Pharmacy,2025-04-10,159.88,15,743.73,2026-03-29,49.582,Regular
CUST4104,David Moore,david.moore17@pharmmail.com,Male,18,Metro Pharmacy Hub,2024-06-18,163.48,12,665.54,2025-12-28,55.461666666666666,Regular
CUST4105,Elizabeth Brown,elizabeth.brown98@pharmmail.com,Female,51,Downtown Pharmacy,2026-05-31,163.19000000000003,12,618.9200000000001,2026-02-13,51.576666666666675,Regular
CUST4106,Richard Davis,richard.davis85@pharmmail.com,Male,18,Downtown Pharmacy,2024-07-13,127.42,9,447.97,2026-01-14,49.77444444444445,Regular
CUST4107,Anjali Taylor,anjali.taylor89@pharmmail.com,Female,55,Metro Pharmacy Hub,2025-01-23,67.95,7,335.4,2026-03-16,47.91428571428571,Regular
CUST4108,Mary Joshi,mary.joshi77@pharmmail.com,Female,58,Eastside Medical Pharmacy,2025-09-22,72.71,6,291.53999999999996,2026-02-17,48.589999999999996,Regular
CUST4109,William Hernandez,william.hernandez78@pharmmail.com,Female,54,Metro Pharmacy Hub,2026-04-21,136.31,10,458.69,2026-03-21,45.869,Regular
CUST4110,Nancy Garcia,nancy.garcia30@pharmmail.com,Male,65,Suburban Wellness Center,2025-05-28,168.87999999999997,10,620.3299999999999,2026-03-11,62.032999999999994,Regular
CUST4111,Sarah Taylor,sarah.taylor18@pharmmail.com,Female,55,Eastside Medical Pharmacy,2024-07-29,44.66,6,207.21,2026-03-31,34.535000000000004,At-Risk
CUST4112,Amit Taylor,amit.taylor78@pharmmail.com,Other,74,Eastside Medical Pharmacy,2025-03-20,161.74,11,553.83,2026-03-29,50.34818181818182,Regular
CUST4113,Nancy Miller,nancy.miller62@pharmmail.com,Other,41,Suburban Wellness Center,2024-09-14,78.85999999999999,9,513.05,2026-03-20,57.00555555555555,Regular
CUST4114,Nancy Mehta,nancy.mehta44@pharmmail.com,Other,38,Eastside Medical Pharmacy,2026-01-08,139.69,12,716.25,2026-02-25,59.6875,Regular
CUST4115,David Jackson,david.jackson38@pharmmail.com,Other,52,Suburban Wellness Center,2024-09-08,159.98999999999995,17,1183.99,2026-03-10,69.64647058823529,Regular
CUST4116,Deepa Taylor,deepa.taylor25@pharmmail.com,Male,61,Metro Pharmacy Hub,2025-05-03,155.67,14,625.92,2026-02-27,44.708571428571425,Regular
CUST4117,Joseph Miller,joseph.miller35@pharmmail.com,Other,49,Metro Pharmacy Hub,2025-09-21,66.25,10,317.17,2026-03-11,31.717000000000002,Regular
CUST4118,William Moore,william.moore17@pharmmail.com,Male,38,Eastside Medical Pharmacy,2024-11-19,108.22,13,529.28,2026-03-14,40.71384615384615,Regular
CUST4119,Christopher Mehta,christopher.mehta69@pharmmail.com,Female,41,Suburban Wellness Center,2025-06-11,98.16,11,428.27,2026-02-04,38.93363636363636,Regular
CUST4120,Amit Davis,amit.davis16@pharmmail.com,Other,82,Eastside Medical Pharmacy,2024-09-17,61.50999999999999,6,288.06,2026-02-10,48.01,Regular
CUST4121,Christopher Rao,christopher.rao91@pharmmail.com,Male,46,Downtown Pharmacy,2025-04-30,203.99999999999997,15,818.7,2026-03-31,54.580000000000005,VIP
CUST4122,Priya Wilson,priya.wilson85@pharmmail.com,Female,43,Suburban Wellness Center,2025-09-01,87.10999999999999,8,367.0,2026-02-20,45.875,Regular
CUST4123,Barbara Brown,barbara.brown65@pharmmail.com,Female,86,Downtown Pharmacy,2025-08-11,152.01,13,618.3,2026-03-16,47.56153846153846,Regular
CUST4124,Susan Smith,susan.smith19@pharmmail.com,Other,66,Suburban Wellness Center,2026-04-16,117.10000000000002,10,653.79,2025-12-04,65.37899999999999,Regular
CUST4125,William Anderson,william.anderson45@pharmmail.com,Other,48,Metro Pharmacy Hub,2026-04-05,94.19999999999999,11,448.78000000000003,2026-03-31,40.798181818181824,Regular
CUST4126,Barbara Rodriguez,barbara.rodriguez40@pharmmail.com,Female,42,Downtown Pharmacy,2025-01-16,58.18999999999999,10,302.44,2026-03-13,30.244,Regular
CUST4127,Raj Gupta,raj.gupta77@pharmmail.com,Male,55,Downtown Pharmacy,2025-02-25,129.53999999999996,14,627.05,2026-03-20,44.78928571428571,Regular
CUST4128,Linda Moore,linda.moore40@pharmmail.com,Female,33,Metro Pharmacy Hub,2025-12-10,81.51999999999998,10,459.59999999999997,2025-11-13,45.959999999999994,Regular
CUST4129,Charles Anderson,charles.anderson99@pharmmail.com,Other,68,Metro Pharmacy Hub,2024-08-24,81.28000000000002,9,370.82,2026-02-20,41.20222222222222,Regular
CUST4130,Deepa Rao,deepa.rao30@pharmmail.com,Other,22,Metro Pharmacy Hub,2025-08-01,170.73999999999998,19,698.29,2026-03-23,36.752105263157894,VIP
CUST4131,Thomas Rao,thomas.rao43@pharmmail.com,Female,78,Eastside Medical Pharmacy,2025-12-26,53.78,6,351.96999999999997,2026-01-07,58.66166666666666,Regular
CUST4132,Jessica Williams,jessica.williams64@pharmmail.com,Other,82,Downtown Pharmacy,2025-01-30,102.29000000000002,14,600.29,2026-03-16,42.87785714285714,Regular
CUST4133,Richard Martinez,richard.martinez25@pharmmail.com,Other,18,Metro Pharmacy Hub,2025-02-25,57.74000000000001,5,238.57000000000002,2026-03-31,47.714000000000006,Regular
CUST4134,Karen Thomas,karen.thomas66@pharmmail.com,Other,38,Downtown Pharmacy,2025-04-03,102.57999999999998,12,537.54,2026-01-27,44.794999999999995,Regular
CUST4135,Priya Reddy,priya.reddy57@pharmmail.com,Male,32,Eastside Medical Pharmacy,2026-03-05,91.37,12,419.42999999999995,2026-01-14,34.95249999999999,Regular
CUST4136,John Johnson,john.johnson39@pharmmail.com,Female,22,Eastside Medical Pharmacy,2024-11-23,153.95000000000002,9,540.02,2026-03-04,60.00222222222222,Regular
CUST4137,Barbara Martin,barbara.martin89@pharmmail.com,Male,54,Metro Pharmacy Hub,2025-02-14,168.95999999999998,16,665.0699999999999,2026-02-27,41.566874999999996,Regular
CUST4138,Raj Jones,raj.jones64@pharmmail.com,Other,45,Downtown Pharmacy,2025-11-21,57.679999999999986,12,512.01,2026-03-28,42.6675,Regular
CUST4139,Christopher Jones,christopher.jones64@pharmmail.com,Other,51,Metro Pharmacy Hub,2025-04-16,195.25,16,819.66,2026-02-28,51.22875,VIP
CUST4140,Anjali Martin,anjali.martin87@pharmmail.com,Female,87,Downtown Pharmacy,2025-05-15,80.23000000000003,7,303.93,2026-03-28,43.41857142857143,Regular
CUST4141,Susan Garcia,susan.garcia93@pharmmail.com,Female,57,Suburban Wellness Center,2026-01-26,74.66999999999999,8,334.21,2026-03-09,41.77625,Regular
CUST4142,Robert Verma,robert.verma39@pharmmail.com,Female,34,Eastside Medical Pharmacy,2024-10-10,126.05000000000001,11,591.25,2026-02-14,53.75,Regular
CUST4143,John Nair,john.nair60@pharmmail.com,Male,74,Eastside Medical Pharmacy,2025-10-18,154.42000000000002,13,603.75,2026-03-25,46.44230769230769,Regular
CUST4144,Susan Williams,susan.williams21@pharmmail.com,Male,73,Downtown Pharmacy,2025-06-01,44.63,7,205.05,2026-03-16,29.292857142857144,At-Risk
CUST4145,Robert Anderson,robert.anderson19@pharmmail.com,Male,47,Metro Pharmacy Hub,2024-07-27,84.09000000000002,11,623.89,2025-12-29,56.71727272727273,Regular
CUST4146,Jessica Martin,jessica.martin43@pharmmail.com,Female,32,Eastside Medical Pharmacy,2025-12-07,73.53,11,348.54,2026-03-31,31.685454545454547,Regular
CUST4147,Arjun Martin,arjun.martin19@pharmmail.com,Female,49,Suburban Wellness Center,2025-07-22,61.76999999999997,10,641.0,2026-03-26,64.1,Regular
CUST4148,Barbara Davis,barbara.davis53@pharmmail.com,Female,70,Downtown Pharmacy,2025-04-03,149.59000000000003,14,641.74,2026-02-17,45.83857142857143,Regular
CUST4149,Richard Anderson,richard.anderson14@pharmmail.com,Other,18,Eastside Medical Pharmacy,2026-01-22,167.27,9,585.56,2026-03-21,65.06222222222222,Regular
CUST4150,Michael Miller,michael.miller91@pharmmail.com,Other,53,Metro Pharmacy Hub,2026-04-16,105.86,7,424.92,2026-03-27,60.70285714285715,Regular
CUST4151,Nancy Smith,nancy.smith50@pharmmail.com,Male,68,Suburban Wellness Center,2024-06-21,131.67999999999998,15,674.22,2026-02-28,44.948,Regular
CUST4152,Richard Mehta,richard.mehta10@pharmmail.com,Other,48,Downtown Pharmacy,2024-06-26,139.09,10,575.09,2026-03-27,57.509,Regular
CUST4153,Elizabeth Rodriguez,elizabeth.rodriguez42@pharmmail.com,Female,18,Suburban Wellness Center,2025-03-14,16.35000000000001,4,78.64,2026-03-02,19.66,At-Risk
CUST4154,Kavita Lopez,kavita.lopez35@pharmmail.com,Female,19,Suburban Wellness Center,2025-09-03,103.4,13,414.85,2026-01-30,31.911538461538463,Regular
CUST4155,Sarah Davis,sarah.davis38@pharmmail.com,Female,33,Downtown Pharmacy,2025-06-17,51.91000000000001,10,376.90999999999997,2026-02-03,37.690999999999995,Regular
CUST4156,Deepa Gonzalez,deepa.gonzalez94@pharmmail.com,Female,66,Downtown Pharmacy,2024-12-13,182.60999999999999,14,799.42,2026-03-30,57.10142857142857,VIP
CUST4157,John Lopez,john.lopez18@pharmmail.com,Other,73,Suburban Wellness Center,2025-03-02,140.12,9,529.49,2026-03-27,58.83222222222222,Regular
CUST4158,Christopher Wilson,christopher.wilson45@pharmmail.com,Female,35,Downtown Pharmacy,2025-03-09,172.94,12,590.74,2026-01-24,49.22833333333333,VIP
CUST4159,Karen Thomas,karen.thomas88@pharmmail.com,Unknown,75,Suburban Wellness Center,2025-03-23,122.14000000000001,12,569.03,2026-03-30,47.41916666666666,Regular
CUST4160,Nancy Nair,nancy.nair68@pharmmail.com,Female,35,Eastside Medical Pharmacy,2024-12-22,115.48,8,503.17,2026-03-22,62.89625,Regular
CUST4161,Susan Hernandez,susan.hernandez36@pharmmail.com,Female,46,Downtown Pharmacy,2024-12-14,130.70999999999998,13,604.91,2026-02-14,46.53153846153846,Regular
CUST4162,John Hernandez,john.hernandez40@pharmmail.com,Male,53,Downtown Pharmacy,2024-10-14,61.56999999999999,7,250.76999999999998,2025-08-31,35.824285714285715,Regular
CUST4163,Barbara Hernandez,barbara.hernandez42@pharmmail.com,Other,27,Eastside Medical Pharmacy,2025-10-18,95.56,10,360.78,2026-03-27,36.077999999999996,Regular
CUST4164,Susan Nair,susan.nair38@pharmmail.com,Other,27,Downtown Pharmacy,2025-07-17,72.86000000000001,7,285.87,2026-02-28,40.83857142857143,Regular
CUST4165,Amit Miller,amit.miller64@pharmmail.com,Female,43,Eastside Medical Pharmacy,2025-07-27,123.56,10,443.17,2026-02-18,44.317,Regular
CUST4166,Patricia Jackson,patricia.jackson18@pharmmail.com,Male,53,Eastside Medical Pharmacy,2026-05-13,75.61,10,285.09000000000003,2026-01-01,28.509000000000004,Regular
CUST4167,Christopher Mehta,christopher.mehta65@pharmmail.com,Male,68,Metro Pharmacy Hub,2026-04-20,112.22,9,486.78000000000003,2026-03-13,54.08666666666667,Regular
CUST4168,Joseph Joshi,joseph.joshi13@pharmmail.com,Other,61,Suburban Wellness Center,2024-10-24,110.38000000000001,13,441.02000000000004,2026-02-20,33.924615384615386,Regular
CUST4169,Sanjay Gonzalez,sanjay.gonzalez79@pharmmail.com,Female,54,Downtown Pharmacy,2026-01-04,65.73,7,305.65999999999997,2025-11-08,43.66571428571428,Regular
CUST4170,William Singh,william.singh22@pharmmail.com,Female,72,Suburban Wellness Center,2025-12-01,90.15999999999998,9,436.04,2026-03-31,48.44888888888889,Regular
CUST4171,Linda Garcia,linda.garcia61@pharmmail.com,Male,55,Metro Pharmacy Hub,2026-01-26,95.07999999999998,11,397.44,2026-01-28,36.13090909090909,Regular
CUST4172,Michael Gupta,michael.gupta97@pharmmail.com,Male,64,Metro Pharmacy Hub,2024-11-10,217.08000000000004,12,830.47,2026-03-13,69.20583333333333,VIP
CUST4173,Mary Smith,mary.smith35@pharmmail.com,Other,31,Suburban Wellness Center,2025-06-10,168.35999999999996,11,752.9399999999999,2026-03-25,68.4490909090909,Regular
CUST4174,Barbara Joshi,barbara.joshi31@pharmmail.com,Female,64,Eastside Medical Pharmacy,2026-01-18,79.60000000000001,7,304.83,2026-03-28,43.54714285714285,Regular
CUST4175,Raj Rao,raj.rao43@pharmmail.com,Female,47,Suburban Wellness Center,2024-12-25,52.329999999999984,7,216.35,2026-03-12,30.907142857142855,Regular
CUST4176,David Wilson,david.wilson18@pharmmail.com,Other,65,Downtown Pharmacy,2026-03-28,152.07,11,664.89,2026-03-27,60.444545454545455,Regular
CUST4177,Christopher Johnson,christopher.johnson32@pharmmail.com,Other,52,Eastside Medical Pharmacy,2024-08-03,92.76,10,366.06,2026-03-26,36.606,Regular
CUST4178,Vikram Miller,vikram.miller42@pharmmail.com,Other,40,Downtown Pharmacy,2025-04-19,50.86000000000003,6,418.03000000000003,2026-01-22,69.67166666666667,Regular
CUST4179,Christopher Taylor,christopher.taylor36@pharmmail.com,Other,43,Downtown Pharmacy,2024-12-07,68.24999999999999,9,266.25,2026-03-30,29.583333333333332,Regular
CUST4180,Elizabeth Miller,elizabeth.miller55@pharmmail.com,Female,61,Metro Pharmacy Hub,2025-07-15,36.34,4,144.9,2026-01-03,36.225,At-Risk
CUST4181,Deepa Williams,deepa.williams53@pharmmail.com,Female,80,Eastside Medical Pharmacy,2025-10-28,178.56,10,451.67,2026-01-21,45.167,VIP
CUST4182,Barbara Gonzalez,barbara.gonzalez23@pharmmail.com,Other,52,Eastside Medical Pharmacy,2025-06-29,88.36999999999998,8,343.39,2026-03-31,42.92375,Regular
CUST4183,Neha Johnson,neha.johnson87@pharmmail.com,Male,58,Eastside Medical Pharmacy,2026-01-17,87.13999999999999,9,348.99,2026-02-05,38.77666666666667,Regular
CUST4184,Michael Thomas,michael.thomas71@pharmmail.com,Other,30,Metro Pharmacy Hub,2025-10-29,59.290000000000006,9,230.07,2026-01-26,25.563333333333333,Regular
CUST4185,Richard Rao,richard.rao96@pharmmail.com,Other,37,Suburban Wellness Center,2025-02-19,44.87,10,259.89,2026-02-12,25.988999999999997,At-Risk
CUST4186,Patricia Joshi,patricia.joshi74@pharmmail.com,Male,46,Metro Pharmacy Hub,2025-04-14,116.69,10,487.98,2026-03-20,48.798,Regular
CUST4187,Kavita Martin,kavita.martin80@pharmmail.com,Male,59,Suburban Wellness Center,2026-03-16,74.45,8,295.27,2026-03-12,36.90875,Regular
CUST4188,Robert Rao,robert.rao11@pharmmail.com,Female,46,Suburban Wellness Center,2024-10-25,64.21999999999998,8,316.53999999999996,2026-03-15,39.567499999999995,Regular
CUST4189,Vikram Reddy,vikram.reddy64@pharmmail.com,Other,33,Eastside Medical Pharmacy,2024-08-16,52.589999999999996,9,291.51,2026-02-23,32.39,Regular
CUST4190,Robert Martinez,robert.martinez82@pharmmail.com,Male,37,Eastside Medical Pharmacy,2025-12-03,207.57000000000005,13,939.7800000000001,2026-03-20,72.29076923076924,VIP
CUST4191,Joseph Smith,joseph.smith49@pharmmail.com,Male,43,Suburban Wellness Center,2026-03-08,64.66,6,258.45,2026-01-28,43.074999999999996,Regular
CUST4192,Deepa Garcia,deepa.garcia99@pharmmail.com,Male,34,Eastside Medical Pharmacy,2025-09-06,-8.640000000000008,5,332.15,2026-01-20,66.42999999999999,At-Risk
CUST4193,Sarah Verma,sarah.verma28@pharmmail.com,Male,60,Eastside Medical Pharmacy,2025-03-27,113.74999999999999,11,633.35,2026-03-31,57.57727272727273,Regular
CUST4194,Thomas Jackson,thomas.jackson82@pharmmail.com,Male,90,Metro Pharmacy Hub,2026-05-04,192.29000000000002,13,884.51,2026-01-19,68.03923076923077,VIP
CUST4195,Raj Jackson,raj.jackson34@pharmmail.com,Other,37,Downtown Pharmacy,2024-10-25,39.029999999999994,4,171.4,2026-02-05,42.85,At-Risk
CUST4196,Anjali Wilson,anjali.wilson25@pharmmail.com,Female,48,Suburban Wellness Center,2025-08-14,34.53,4,149.61,2025-06-16,37.4025,At-Risk
CUST4197,Priya Singh,priya.singh54@pharmmail.com,Male,59,Suburban Wellness Center,2025-01-01,75.54999999999998,9,336.63,2026-02-14,37.403333333333336,Regular
CUST4198,William Lopez,william.lopez35@pharmmail.com,Male,42,Downtown Pharmacy,2025-10-16,123.57,12,504.32,2026-02-27,42.026666666666664,Regular
CUST4199,Kavita Jones,kavita.jones45@pharmmail.com,Female,21,Metro Pharmacy Hub,2024-11-22,108.95000000000002,7,439.26,2026-02-18,62.75142857142857,Regular
CUST4200,Sarah Moore,sarah.moore12@pharmmail.com,Other,31,Suburban Wellness Center,2025-06-29,80.28999999999999,6,440.84000000000003,2025-11-11,73.47333333333334,Regular
CUST4201,Raj Taylor,raj.taylor23@pharmmail.com,Other,59,Suburban Wellness Center,2025-06-23,47.06,7,216.6,2026-02-08,30.942857142857143,At-Risk
CUST4202,Karen Taylor,karen.taylor24@pharmmail.com,Other,62,Suburban Wellness Center,2025-09-20,124.63000000000001,9,462.02000000000004,2026-03-26,51.33555555555556,Regular
CUST4203,Elizabeth Williams,elizabeth.williams20@pharmmail.com,Female,69,Eastside Medical Pharmacy,2026-04-08,131.57000000000002,11,538.13,2026-03-11,48.92090909090909,Regular
CUST4204,Richard Williams,richard.williams61@pharmmail.com,Other,43,Downtown Pharmacy,2025-04-25,63.19,9,353.12,2026-03-12,39.23555555555556,Regular
CUST4205,Linda Nair,linda.nair17@pharmmail.com,Other,69,Suburban Wellness Center,2026-05-19,96.74,11,399.06,2026-03-13,36.27818181818182,Regular
CUST4206,Robert Gonzalez,robert.gonzalez92@pharmmail.com,Female,90,Suburban Wellness Center,2024-12-26,124.51000000000002,7,512.33,2026-01-20,73.19000000000001,Regular
CUST4207,Raj Garcia,raj.garcia42@pharmmail.com,Female,22,Suburban Wellness Center,2024-07-28,82.60000000000001,5,319.7,2026-03-05,63.94,Regular
CUST4208,Barbara Garcia,barbara.garcia71@pharmmail.com,Other,21,Eastside Medical Pharmacy,2024-08-25,130.39,12,498.63,2026-03-16,41.5525,Regular
CUST4209,Nancy Sharma,nancy.sharma83@pharmmail.com,Female,49,Downtown Pharmacy,2026-03-02,98.87999999999997,10,435.34,2026-03-31,43.534,Regular
CUST4210,John Brown,john.brown99@pharmmail.com,Other,42,Suburban Wellness Center,2026-01-19,186.79,17,753.27,2026-03-24,44.31,VIP
CUST4211,Anjali Patel,anjali.patel85@pharmmail.com,Other,48,Suburban Wellness Center,2025-10-26,89.63,12,527.89,2026-02-25,43.990833333333335,Regular
CUST4212,Thomas Reddy,thomas.reddy44@pharmmail.com,Female,63,Downtown Pharmacy,2025-10-31,84.08,11,373.64,2026-03-26,33.96727272727273,Regular
CUST4213,Karen Moore,karen.moore15@pharmmail.com,Male,78,Metro Pharmacy Hub,2024-06-10,111.08000000000001,8,444.53000000000003,2026-03-16,55.566250000000004,Regular
CUST4214,Christopher Gupta,christopher.gupta98@pharmmail.com,Female,50,Metro Pharmacy Hub,2026-01-11,15.299999999999999,3,68.88,2025-05-17,22.959999999999997,At-Risk
CUST4215,Sanjay Mehta,sanjay.mehta67@pharmmail.com,Female,70,Downtown Pharmacy,2025-02-23,69.36000000000001,7,301.03000000000003,2026-03-01,43.00428571428572,Regular
CUST4216,Deepa Rodriguez,deepa.rodriguez47@pharmmail.com,Male,40,Metro Pharmacy Hub,2024-06-24,131.30999999999997,15,602.1999999999999,2026-02-26,40.14666666666666,Regular
CUST4217,Susan Jones,susan.jones34@pharmmail.com,Male,46,Eastside Medical Pharmacy,2025-01-03,133.46,13,563.87,2026-03-31,43.37461538461538,Regular
CUST4218,Patricia Patel,patricia.patel61@pharmmail.com,Other,46,Eastside Medical Pharmacy,2024-12-01,96.92999999999998,7,382.46999999999997,2026-03-02,54.638571428571424,Regular
CUST4219,Mary Nair,mary.nair69@pharmmail.com,Male,69,Eastside Medical Pharmacy,2025-01-17,132.95000000000002,9,625.19,2026-02-15,69.46555555555557,Regular
CUST4220,Kavita Taylor,kavita.taylor27@pharmmail.com,Male,60,Eastside Medical Pharmacy,2025-06-26,73.84000000000002,12,667.86,2026-03-13,55.655,Regular
CUST4221,Elizabeth Anderson,elizabeth.anderson99@pharmmail.com,Unknown,66,Eastside Medical Pharmacy,2025-02-28,81.53999999999999,9,389.85,2026-02-04,43.31666666666667,Regular
CUST4222,Arjun Anderson,arjun.anderson13@pharmmail.com,Female,70,Eastside Medical Pharmacy,2025-05-22,56.010000000000005,6,201.51,2026-01-03,33.585,Regular
CUST4223,Deepa Taylor,deepa.taylor11@pharmmail.com,Male,69,Downtown Pharmacy,2024-10-12,110.23999999999997,9,726.9599999999999,2026-01-26,80.77333333333333,Regular
CUST4224,Jessica Reddy,jessica.reddy92@pharmmail.com,Female,53,Downtown Pharmacy,2025-06-02,42.930000000000014,7,272.32,2026-03-27,38.902857142857144,At-Risk
CUST4225,Deepa Gupta,deepa.gupta96@pharmmail.com,Female,29,Metro Pharmacy Hub,2026-03-31,180.46,16,709.08,2026-03-31,44.3175,VIP
CUST4226,Richard Johnson,richard.johnson96@pharmmail.com,Other,38,Suburban Wellness Center,2026-01-12,76.94999999999997,8,350.12,2025-12-15,43.765,Regular
CUST4227,Kavita Thomas,kavita.thomas95@pharmmail.com,Female,46,Eastside Medical Pharmacy,2025-03-16,85.76999999999998,11,362.09,2026-03-31,32.917272727272724,Regular
CUST4228,Amit Davis,amit.davis60@pharmmail.com,Female,50,Suburban Wellness Center,2025-04-19,48.51,7,248.15,2026-02-18,35.45,At-Risk
CUST4229,Mary Miller,mary.miller84@pharmmail.com,Other,36,Suburban Wellness Center,2026-01-19,117.54999999999998,10,485.53,2025-11-16,48.553,Regular
CUST4230,John Anderson,john.anderson18@pharmmail.com,Female,48,Eastside Medical Pharmacy,2025-12-29,127.91,12,546.48,2026-02-15,45.54,Regular
CUST4231,Kavita Nair,kavita.nair17@pharmmail.com,Male,27,Eastside Medical Pharmacy,2026-03-20,76.70000000000003,7,361.96000000000004,2025-12-09,51.70857142857143,Regular
CUST4232,Joseph Taylor,joseph.taylor77@pharmmail.com,Other,79,Metro Pharmacy Hub,2026-02-16,78.60999999999997,12,545.4,2026-03-27,45.449999999999996,Regular
CUST4233,Deepa Reddy,deepa.reddy80@pharmmail.com,Female,45,Downtown Pharmacy,2025-06-09,27.02,4,126.87,2025-09-10,31.7175,At-Risk
CUST4234,Mary Wilson,mary.wilson92@pharmmail.com,Other,24,Metro Pharmacy Hub,2025-05-30,155.40000000000003,10,539.13,2026-02-24,53.913,Regular
CUST4235,Linda Martin,linda.martin49@pharmmail.com,Other,53,Downtown Pharmacy,2025-04-18,147.60999999999999,11,589.04,2026-02-10,53.54909090909091,Regular
CUST4236,Priya Joshi,priya.joshi62@pharmmail.com,Other,67,Metro Pharmacy Hub,2024-09-20,87.59999999999998,8,378.08,2026-03-07,47.26,Regular
CUST4237,Patricia Martin,patricia.martin46@pharmmail.com,Other,18,Eastside Medical Pharmacy,2026-06-02,9.649999999999995,5,138.57999999999998,2025-11-18,27.715999999999998,At-Risk
CUST4238,Anjali Martin,anjali.martin49@pharmmail.com,Other,65,Suburban Wellness Center,2024-11-11,159.39,15,559.09,2026-01-23,37.272666666666666,Regular
CUST4239,Jessica Gupta,jessica.gupta38@pharmmail.com,Female,52,Eastside Medical Pharmacy,2024-08-17,107.14,8,440.95,2026-03-26,55.11875,Regular
CUST4240,Patricia Reddy,patricia.reddy69@pharmmail.com,Female,18,Downtown Pharmacy,2024-09-07,125.06,12,585.19,2026-01-31,48.76583333333334,Regular
CUST4241,Susan Reddy,susan.reddy15@pharmmail.com,Other,75,Suburban Wellness Center,2024-12-21,68.11999999999999,7,291.45,2026-01-23,41.635714285714286,Regular
CUST4242,Barbara Jackson,barbara.jackson10@pharmmail.com,Other,31,Eastside Medical Pharmacy,2026-04-20,181.8,12,642.24,2026-03-22,53.52,VIP
CUST4243,Raj Wilson,raj.wilson74@pharmmail.com,Other,68,Metro Pharmacy Hub,2025-12-12,135.63000000000002,13,529.89,2026-02-21,40.76076923076923,Regular
CUST4244,Linda Williams,linda.williams87@pharmmail.com,Male,67,Metro Pharmacy Hub,2024-06-09,86.37,12,651.97,2026-03-28,54.33083333333334,Regular
CUST4245,William Gupta,william.gupta60@pharmmail.com,Female,90,Suburban Wellness Center,2025-11-11,52.93000000000001,6,186.2,2026-02-05,31.03333333333333,Regular
CUST4246,Amit Johnson,amit.johnson58@pharmmail.com,Other,34,Downtown Pharmacy,2026-03-12,102.60000000000001,10,486.72,2026-01-27,48.672000000000004,Regular
CUST4247,Raj Patel,raj.patel55@pharmmail.com,Female,62,Metro Pharmacy Hub,2024-10-19,64.25000000000001,11,629.0,2025-12-23,57.18181818181818,Regular
CUST4248,Thomas Joshi,thomas.joshi17@pharmmail.com,Male,18,Eastside Medical Pharmacy,2024-10-26,167.40999999999997,19,1096.04,2026-03-29,57.68631578947368,Regular
CUST4249,John Moore,john.moore66@pharmmail.com,Female,19,Suburban Wellness Center,2026-01-08,151.77,14,771.69,2026-03-24,55.12071428571429,Regular
CUST4250,Kavita Verma,kavita.verma17@pharmmail.com,Male,37,Eastside Medical Pharmacy,2025-11-06,69.80000000000003,14,831.12,2026-03-09,59.36571428571428,Regular
CUST4251,Amit Gupta,amit.gupta96@pharmmail.com,Female,39,Suburban Wellness Center,2024-08-10,131.06,12,518.4399999999999,2026-02-09,43.203333333333326,Regular
CUST4252,Deepa Hernandez,deepa.hernandez54@pharmmail.com,Female,52,Suburban Wellness Center,2026-04-08,84.13,10,328.93,2026-03-19,32.893,Regular
CUST4253,Karen Jones,karen.jones60@pharmmail.com,Female,70,Suburban Wellness Center,2025-03-28,116.50000000000003,9,471.76000000000005,2026-02-17,52.417777777777786,Regular
CUST4254,Richard Gonzalez,richard.gonzalez25@pharmmail.com,Female,54,Metro Pharmacy Hub,2025-12-31,57.32000000000001,7,279.23,2026-02-25,39.89,Regular
CUST4255,Nancy Martin,nancy.martin16@pharmmail.com,Male,52,Eastside Medical Pharmacy,2025-05-15,107.22000000000001,13,429.22,2026-02-23,33.01692307692308,Regular
CUST4256,Christopher Rao,christopher.rao76@pharmmail.com,Other,18,Downtown Pharmacy,2025-04-16,125.38,12,561.22,2026-01-28,46.76833333333334,Regular
CUST4257,Sarah Patel,sarah.patel14@pharmmail.com,Other,55,Downtown Pharmacy,2024-08-28,56.809999999999995,10,511.13,2025-12-12,51.113,Regular
CUST4258,Sanjay Anderson,sanjay.anderson71@pharmmail.com,Other,54,Downtown Pharmacy,2024-10-10,118.73,10,498.56,2025-12-17,49.856,Regular
CUST4259,Arjun Martin,arjun.martin56@pharmmail.com,Other,60,Eastside Medical Pharmacy,2025-10-24,91.63,7,390.71,2026-03-06,55.815714285714286,Regular
CUST4260,Nancy Lopez,nancy.lopez97@pharmmail.com,Male,61,Downtown Pharmacy,2025-12-06,107.97000000000001,6,377.42,2025-12-05,62.903333333333336,Regular
